,Name,GameId,teams,League,Designation,Side,Point,Odds,Category,Units,dec_odds,PlayName
3711,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,0.5,124,Player Props,Points,2.24,Adam Fantilli
3712,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,1.5,450,Player Props,Points,5.5,Adam Fantilli
3713,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,2.5,1700,Player Props,Points,18.0,Adam Fantilli
3714,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,3.5,4900,Player Props,Points,50.0,Adam Fantilli
3715,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,4.5,12400,Player Props,Points,125.0,Adam Fantilli
3716,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,3.5,4900,Player Props,Points,50.0,Ivan Provorov
3717,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,2.5,1700,Player Props,Points,18.0,Ivan Provorov
3718,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,4.5,12400,Player Props,Points,125.0,Ivan Provorov
3719,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,0.5,126,Player Props,Points,2.26,Ivan Provorov
3720,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,1.5,450,Player Props,Points,5.5,Ivan Provorov
3721,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,0.5,-108,Player Props,Points,1.93,Zachary Benson
3722,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,2.5,1600,Player Props,Points,17.0,Zachary Benson
3723,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,1.5,390,Player Props,Points,4.9,Zachary Benson
3724,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,4.5,9900,Player Props,Points,100.0,Zachary Benson
3725,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,3.5,4400,Player Props,Points,45.0,Zachary Benson
3726,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,4.5,6500,Player Props,Points,66.0,Johnny Gaudreau
3727,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,0.5,-110,Player Props,Points,1.91,Johnny Gaudreau
3728,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,2.5,1400,Player Props,Points,15.0,Johnny Gaudreau
3729,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,1.5,355,Player Props,Points,4.55,Johnny Gaudreau
3730,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,3.5,3900,Player Props,Points,40.0,Johnny Gaudreau
3731,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,3.5,4400,Player Props,Points,45.0,Dmitri Voronkov
3732,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,2.5,1600,Player Props,Points,17.0,Dmitri Voronkov
3733,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,0.5,-114,Player Props,Points,1.88,Dmitri Voronkov
3734,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,1.5,400,Player Props,Points,5.0,Dmitri Voronkov
3735,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,4.5,9900,Player Props,Points,100.0,Dmitri Voronkov
3736,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,25.5,-103,Player Props,Saves,1.97,Devon Levi
3737,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,35.5,1210,Player Props,Saves,13.1,Devon Levi
3738,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,31.5,409,Player Props,Saves,5.09,Devon Levi
3739,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,37.5,2224,Player Props,Saves,23.24,Devon Levi
3740,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,23.5,-204,Player Props,Saves,1.49,Devon Levi
3741,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,29.5,249,Player Props,Saves,3.49,Devon Levi
3742,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,27.5,154,Player Props,Saves,2.54,Devon Levi
3743,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,33.5,690,Player Props,Saves,7.9,Devon Levi
3744,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,33.5,225,Player Props,Saves,3.25,Daniil Tarasov
3745,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,27.5,-204,Player Props,Saves,1.49,Daniil Tarasov
3746,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,39.5,959,Player Props,Saves,10.59,Daniil Tarasov
3747,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,37.5,576,Player Props,Saves,6.76,Daniil Tarasov
3748,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,31.5,144,Player Props,Saves,2.44,Daniil Tarasov
3749,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,35.5,356,Player Props,Saves,4.56,Daniil Tarasov
3750,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,29.5,-108,Player Props,Saves,1.93,Daniil Tarasov
3751,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,4.5,194,Player Props,Shots on goal,2.94,Tage Thompson
3752,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,3.5,103,Player Props,Shots on goal,2.03,Tage Thompson
3753,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,7.5,1550,Player Props,Shots on goal,16.5,Tage Thompson
3754,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,6.5,753,Player Props,Shots on goal,8.53,Tage Thompson
3755,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,2.5,-256,Player Props,Shots on goal,1.39,Tage Thompson
3756,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,5.5,378,Player Props,Shots on goal,4.78,Tage Thompson
3757,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,1.5,-167,Player Props,Shots on goal,1.6,Casey Mittelstadt
3758,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,4.5,921,Player Props,Shots on goal,10.21,Casey Mittelstadt
3759,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,3.5,378,Player Props,Shots on goal,4.78,Casey Mittelstadt
3760,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,2.5,159,Player Props,Shots on goal,2.59,Casey Mittelstadt
3761,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,5.5,2314,Player Props,Shots on goal,24.14,Casey Mittelstadt
3762,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,5.5,2241,Player Props,Shots on goal,23.41,Kyle Okposo
3763,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,3.5,411,Player Props,Shots on goal,5.11,Kyle Okposo
3764,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,4.5,945,Player Props,Shots on goal,10.45,Kyle Okposo
3765,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,2.5,183,Player Props,Shots on goal,2.83,Kyle Okposo
3766,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,1.5,-127,Player Props,Shots on goal,1.79,Kyle Okposo
3767,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,6.5,1915,Player Props,Shots on goal,20.15,Rasmus Dahlin
3768,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,1.5,-769,Player Props,Shots on goal,1.13,Rasmus Dahlin
3769,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,3.5,152,Player Props,Shots on goal,2.52,Rasmus Dahlin
3770,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,4.5,346,Player Props,Shots on goal,4.46,Rasmus Dahlin
3771,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,2.5,-164,Player Props,Shots on goal,1.61,Rasmus Dahlin
3772,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,5.5,800,Player Props,Shots on goal,9.0,Rasmus Dahlin
3773,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,2.5,179,Player Props,Shots on goal,2.79,Victor Olofsson
3774,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,4.5,1123,Player Props,Shots on goal,12.23,Victor Olofsson
3775,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,3.5,442,Player Props,Shots on goal,5.42,Victor Olofsson
3776,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,1.5,-147,Player Props,Shots on goal,1.68,Victor Olofsson
3777,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,5.5,2951,Player Props,Shots on goal,30.51,Victor Olofsson
3778,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,4.5,2506,Player Props,Shots on goal,26.06,Alexandre Texier
3779,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,3.5,808,Player Props,Shots on goal,9.08,Alexandre Texier
3780,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,1.5,-118,Player Props,Shots on goal,1.85,Alexandre Texier
3781,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,2.5,264,Player Props,Shots on goal,3.64,Alexandre Texier
3782,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,5.5,1725,Player Props,Shots on goal,18.25,Yegor Chinakhov
3783,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,2.5,144,Player Props,Shots on goal,2.44,Yegor Chinakhov
3784,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,3.5,300,Player Props,Shots on goal,4.0,Yegor Chinakhov
3785,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,1.5,-250,Player Props,Shots on goal,1.4,Yegor Chinakhov
3786,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,6.5,4266,Player Props,Shots on goal,43.66,Yegor Chinakhov
3787,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,4.5,709,Player Props,Shots on goal,8.09,Yegor Chinakhov
3788,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,1.5,-625,Player Props,Shots on goal,1.16,Zachary Werenski
3789,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,3.5,187,Player Props,Shots on goal,2.87,Zachary Werenski
3790,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,4.5,444,Player Props,Shots on goal,5.44,Zachary Werenski
3791,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,6.5,2722,Player Props,Shots on goal,28.22,Zachary Werenski
3792,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,2.5,-133,Player Props,Shots on goal,1.75,Zachary Werenski
3793,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,5.5,1084,Player Props,Shots on goal,11.84,Zachary Werenski
3794,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,3.5,158,Player Props,Shots on goal,2.58,John-Jason Peterka
3795,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,4.5,345,Player Props,Shots on goal,4.45,John-Jason Peterka
3796,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,5.5,770,Player Props,Shots on goal,8.7,John-Jason Peterka
3797,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,1.5,-556,Player Props,Shots on goal,1.18,John-Jason Peterka
3798,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,2.5,-147,Player Props,Shots on goal,1.68,John-Jason Peterka
3799,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,6.5,1775,Player Props,Shots on goal,18.75,John-Jason Peterka
3800,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,4.5,427,Player Props,Shots on goal,5.27,Dylan Cozens
3801,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,2.5,-110,Player Props,Shots on goal,1.91,Dylan Cozens
3802,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,1.5,-370,Player Props,Shots on goal,1.27,Dylan Cozens
3803,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,6.5,2199,Player Props,Shots on goal,22.99,Dylan Cozens
3804,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,5.5,953,Player Props,Shots on goal,10.53,Dylan Cozens
3805,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,3.5,197,Player Props,Shots on goal,2.97,Dylan Cozens
3806,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,5.5,4538,Player Props,Shots on goal,46.38,Owen Power
3807,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,2.5,228,Player Props,Shots on goal,3.28,Owen Power
3808,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,1.5,-116,Player Props,Shots on goal,1.86,Owen Power
3809,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,3.5,600,Player Props,Shots on goal,7.0,Owen Power
3810,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,4.5,1634,Player Props,Shots on goal,17.34,Owen Power
3811,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,1.5,-185,Player Props,Shots on goal,1.54,Johnny Gaudreau
3812,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,2.5,125,Player Props,Shots on goal,2.25,Johnny Gaudreau
3813,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,3.5,253,Player Props,Shots on goal,3.53,Johnny Gaudreau
3814,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,4.5,516,Player Props,Shots on goal,6.16,Johnny Gaudreau
3815,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,5.5,1081,Player Props,Shots on goal,11.81,Johnny Gaudreau
3816,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,3.5,570,Player Props,Shots on goal,6.7,Kent Johnson
3817,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,1.5,-106,Player Props,Shots on goal,1.94,Kent Johnson
3818,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,4.5,1446,Player Props,Shots on goal,15.46,Kent Johnson
3819,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,5.5,3718,Player Props,Shots on goal,38.18,Kent Johnson
3820,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,2.5,230,Player Props,Shots on goal,3.3,Kent Johnson
3821,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,1.5,-625,Player Props,Shots on goal,1.16,Alex Tuch
3822,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,3.5,149,Player Props,Shots on goal,2.49,Alex Tuch
3823,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,4.5,323,Player Props,Shots on goal,4.23,Alex Tuch
3824,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,5.5,714,Player Props,Shots on goal,8.14,Alex Tuch
3825,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,2.5,-159,Player Props,Shots on goal,1.63,Alex Tuch
3826,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,6.5,1632,Player Props,Shots on goal,17.32,Alex Tuch
3827,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,3.5,631,Player Props,Shots on goal,7.31,Justin Danforth
3828,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,1.5,-119,Player Props,Shots on goal,1.84,Justin Danforth
3829,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,4.5,1750,Player Props,Shots on goal,18.5,Justin Danforth
3830,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,2.5,232,Player Props,Shots on goal,3.32,Justin Danforth
3831,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,5.5,4854,Player Props,Shots on goal,49.54,Justin Danforth
3832,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,4.5,602,Player Props,Shots on goal,7.02,Kirill Marchenko
3833,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,1.5,-263,Player Props,Shots on goal,1.38,Kirill Marchenko
3834,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,5.5,1402,Player Props,Shots on goal,15.02,Kirill Marchenko
3835,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,2.5,130,Player Props,Shots on goal,2.3,Kirill Marchenko
3836,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,3.5,267,Player Props,Shots on goal,3.67,Kirill Marchenko
3837,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,6.5,3354,Player Props,Shots on goal,34.54,Kirill Marchenko
3838,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,3.5,1137,Player Props,Shots on goal,12.37,Ivan Provorov
3839,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,2.5,369,Player Props,Shots on goal,4.69,Ivan Provorov
3840,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,4.5,3527,Player Props,Shots on goal,36.27,Ivan Provorov
3841,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,1.5,130,Player Props,Shots on goal,2.3,Ivan Provorov
3842,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,3.5,231,Player Props,Shots on goal,3.31,Zachary Benson
3843,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,4.5,459,Player Props,Shots on goal,5.59,Zachary Benson
3844,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,2.5,117,Player Props,Shots on goal,2.17,Zachary Benson
3845,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,5.5,936,Player Props,Shots on goal,10.36,Zachary Benson
3846,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,1.5,-196,Player Props,Shots on goal,1.51,Zachary Benson
3847,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,1.5,-115,Player Props,Shots on goal,1.87,Dmitri Voronkov
3848,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,2.5,267,Player Props,Shots on goal,3.67,Dmitri Voronkov
3849,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,4.5,2535,Player Props,Shots on goal,26.35,Dmitri Voronkov
3850,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,3.5,817,Player Props,Shots on goal,9.17,Dmitri Voronkov
3851,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,3.5,242,Player Props,Shots on goal,3.42,Adam Fantilli
3852,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,1.5,-263,Player Props,Shots on goal,1.38,Adam Fantilli
3853,,190782,columbus blue jackets(away) vs buffalo sabres(home),NHL,over,,2.5,128,Player Props,Shots on goal,2.28,Adam Fantilli
